Timestamp,Location,Site_Vial_ID_(4_digit_numeric_code),Date_[mm/dd/yyyy],Time_Zone,Time_Arriving_[24_hr_hh:mm],Time_Leaving_[24_hr_hh_mm],SpC_[uS/cm]-1,pH-1,TDS_[ppm]-1,Temperature_[degC]-1,SpC_[uS/cm]-2,pH-2,TDS_[ppm]-2,Temperature_[degC]-2,SpC_[uS/cm]-3,pH-3,TDS_[ppm]-3,Temperature_[degC]-3,Spectrolyzer_Start_Time_[24_hr_hh:mm],Spectrolyzer_Nitrate_[mg/L],Spectrolyzer_TOC_[mg/L],Spectrolyzer_DOC_[mg/L],Spectrolyzer_Temperature_[degC],Spectrolyzer_Time_End_[24_hr_hh:mm],Latitude_[dd],Longitude_[dd],GPS_Accuracy_[ft],Manta_Time_Turned_On_[24_hr_hh:mm],Manta_Start_Time_[24_hr_hh:mm],Manta_End_Time_[24_hr_hh:mm],Manta_Time_Turned_Off_[24_hr_hh:mm],Manta_Serial_Number,BaroTROLL_Time_Turned_On_[24-hr_hh:mm],BaroTROLL_Start_Time_[24_hr_hh:mm],BaroTroll_End_Time_[24_hr_hh:mm],BaroTroll_Time_Turned_Off_[24_hr_hh:mm],BaroTroll_Serial_Number,YSI_Time_[24_hr_hh:mm]-1,YSI_Temperature_[degC]-1,YSI_[mmHg]-1,YSI_DO_[%Sat]-1,YSI_DO_[mg/L]-1,YSI_Time_[24_hr_hh:mm]-2,YSI_Temperature_[degC]-2,YSI_[mmHg]-2,YSI_DO_[%Sat]-2,YSI_DO_[mg/L]-2,YSI_Serial_Number,Notes,Email,Field_Staff_[first_name_last_name],Time_[24_hr_hh:mm]-1,Time_[24_hr_hh:mm]-2,Time_[24_hr_hh:mm]-3
6/13/2021 18:25:25,Little Naches,0014,5/6/2021,PST,11:04,11:30,53.78,7.82,35.53,7.4,51.09,7.75,33.94,5.9,51.03,7.71,33.88,5.6,11:06,0.79,3.12,1.67,6.74,11:16,46.988953,-121.098028,15,9:16,11:08,11:19,17:59,03214655L,8:00,11:08,11:19,21:00,801493,11:10,5.3,691.6,99.5,12.61,11:20,5.3,691.6,99.8,12.65,15K100760,"Post-field (meta)data sheet corrections (by S. Fulton):
1)	Time zone manually recorded incorrectly in the field on the (meta)data sheet as ""PST"" when it was actually PDT, and all time stamps were manually recorded incorrectly in PDT with very few exceptions (see #4, below). The time zone on the (meta)data sheet has been manually corrected to ""PDT"" and time stamps left ""as is,"" but the time zone and all time stamps on this (meta)data sheet were correctly digitized in the Google Form in PST.
2)	Photograph time stamps are in PDT.
3)	Manta logging was manually turned on upon arrival at the American River site and manually turned off upon departure from the Yakima River at Kiona site. “Time turned on” and “Time turned off” time stamps were not entered on the (meta)data sheet. On May 24, 2021, RC-2 discovered that the time stamps are wrong in log file ""2021-05-06_MANTA_4655L.LOG"": the time stamps are two (2) hours ahead of PST. The missing “Time turned on” time stamp was determined from the American River (meta) data sheet and digitized correctly in PST in the Google Form by subtracting one (1) hour. The missing Time turned off” time stamp was determined from the log file and digitized correctly in PST in the Google Form by subtracting 2 hours from the logged stop time stamp.
4)	BaroTROLL was programmed to log data in 12-hr time from 8:00 AM to 9:00 PM PST. “Time turned on” was correctly manually recorded in PST in the field on the (meta)data sheet, but “Time started” and “Time done” were incorrectly recorded manually in PDT. “Time turned off” was not recorded. The “Time started” and “Time done” time stamps were digitized correctly in PST in the Google Form. The missing “Time turned off” time stamp was determined from the log file, converted to 24-hr time, and correctly digitized in PST on the Google Form.",,"Lupita_Renteria, Aaron_Pelly",11:11,11:12,11:13
6/13/2021 18:33:43,Naches- Craig Road 2,0015,5/6/2021,PST,12:52,NA,66.07,7.97,40.11,11.7,59.57,7.98,39.04,11,60.72,8.07,39.77,9.9,12:55,1.53,3.09,1.49,10.82,13:20,46.72883,-120.713627,16,9:16,12:58,13:20,17:59,03214655L,8:00,12:55,13:20,21:00,801493,12:56,9.8,718.2,107.4,12.17,13:20,9.9,718.2,106.7,12.19,15K100760,"Unable to download spectrolyzer data. Screen stopped working.
Post-field (meta)data sheet corrections (by S. Fulton):
1)	Time zone manually recorded incorrectly in the field on the (meta)data sheet as ""PST"" when it was actually PDT, and all time stamps were manually recorded incorrectly in PDT with very few exceptions (see #4, below). The time zone on the (meta)data sheet has been manually corrected to ""PDT"" and time stamps left ""as is,"" but the time zone and all time stamps on this (meta)data sheet were correctly digitized in the Google Form in PST.
2)	Photograph time stamps are in PDT.
3)	Manta logging was manually turned on upon arrival at the American River site and manually turned off upon departure from the Yakima River at Kiona site. “Time turned on” and “Time turned off” time stamps were not entered on the (meta)data sheet. On May 24, 2021, RC-2 discovered that the time stamps are wrong in log file ""2021-05-06_MANTA_4655L.LOG"": the time stamps are two (2) hours ahead of PST. The missing “Time turned on” time stamp was determined from the American River (meta) data sheet and digitized correctly in PST in the Google Form by subtracting one (1) hour. The missing Time turned off” time stamp was determined from the log file and digitized correctly in PST in the Google Form by subtracting 2 hours from the logged stop time stamp.
4)	BaroTROLL was programmed to log data in 12-hr time from 8:00 AM to 9:00 PM PST. “Time turned on” was correctly manually recorded in PST in the field on the (meta)data sheet, but “Time started” and “Time done” were incorrectly recorded manually in PDT. “Time turned off” was not recorded. The “Time started” and “Time done” time stamps were digitized correctly in PST in the Google Form. The missing “Time turned off” time stamp was determined from the log file, converted to 24-hr time, and correctly digitized in PST on the Google Form.
",,"Lupita_Renteria, Aaron_Pelly",12:59,12:59,12:59
6/13/2021 19:47:29,Union Gap,0016,5/6/2021,PST,15:15,15:48,93.04,7.99,59.71,13.6,92.31,8.03,59.67,13.6,93.07,8.03,59.99,13.5,NA,-9999,-9999,-9999,-9999,NA,46.530559,-120.470658,20,9:16,15:15,15:46,17:59,03214655L,8:00,15:15,15:41,21:00,801493,15:18,12.3,731.2,110.7,11.88,15:42,12.2,731.4,111.1,11.92,15K100760,"No spectrolyzer data. Issue with screen.
Post-field (meta)data sheet corrections (by S. Fulton):
1)	Time zone manually recorded incorrectly in the field on the (meta)data sheet as “PST” when it was actually PDT, and all time stamps were manually recorded incorrectly in PDT . The time zone on the (meta)data sheet has been manually corrected to ""PDT"" and time stamps left ""as is,"" but the time zone and all time stamps on this (meta)data sheet were correctly digitized in the Google Form in PST.
2)	Photograph time stamps are in PDT.
3)	Manta logging was manually turned on upon arrival at the American River site and manually turned off upon departure from the Yakima River at Kiona site. “Time turned on” and “Time turned off” time stamps were not entered on the (meta)data sheet. On May 24, 2021, RC-2 discovered that the time stamps are wrong in log file ""2021-05-06_MANTA_4655L.LOG"": the time stamps are two (2) hours ahead of PST. The missing “Time turned on” time stamp was determined from the American River (meta) data sheet and digitized correctly in PST in the Google Form by subtracting one (1) hour. The missing Time turned off” time stamp was determined from the log file and digitized correctly in PST in the Google Form by subtracting 2 hours from the logged stop time stamp.
4)	BaroTROLL was programmed to log data in 12-hr time from 8:00 AM to 9:00 PM PST. “Time turned on” and “Time turned off” were not recorded on the (meta)data sheet. These missing time stamps were determined from the log file, converted to 24-hr time, and correctly digitized in PST on the Google Form.",,"Lupita_Renteria, Aaron_Pelly",15:44,15:45,15:45
6/13/2021 19:53:48,Mabton,0017,5/6/2021,PST,15:59,16:28,126.3,7.84,80.72,14.6,126.6,7.81,81.56,14.3,126.8,7.81,81.7,14.3,NA,-9999,-9999,-9999,-9999,NA,46.232025,-120.000282,15,9:16,16:00,16:25,17:59,03214655L,8:00,16:00,16:25,21:00,801493,16:03,14.1,740,102.7,10.56,16:25,14.1,740.3,102.5,10.54,15K100760,"No spectrolyzer data. Issues with screen.
Post-field (meta)data sheet corrections (by S. Fulton):
1)	Time zone manually recorded incorrectly in the field on the (meta)data sheet as “PST” when it was actually PDT, and all time stamps were manually recorded incorrectly in PDT . The time zone on the (meta)data sheet has been manually corrected to ""PDT"" and time stamps left ""as is,"" but the time zone and all time stamps on this (meta)data sheet were correctly digitized in the Google Form in PST.
2)	Photograph time stamps are in PDT.
3)	Manta logging was manually turned on upon arrival at the American River site and manually turned off upon departure from the Yakima River at Kiona site. “Time turned on” and “Time turned off” time stamps were not entered on the (meta)data sheet. On May 24, 2021, RC-2 discovered that the time stamps are wrong in log file ""2021-05-06_MANTA_4655L.LOG"": the time stamps are two (2) hours ahead of PST. The missing “Time turned on” time stamp was determined from the American River (meta) data sheet and digitized correctly in PST in the Google Form by subtracting one (1) hour. The missing Time turned off” time stamp was determined from the log file and digitized correctly in PST in the Google Form by subtracting 2 hours from the logged stop time stamp.
4)	BaroTROLL was programmed to log data in 12-hr time from 8:00 AM to 9:00 PM PST. “Time turned on” and “Time turned off” were not recorded on the (meta)data sheet. These missing time stamps were determined from the log file, converted to 24-hr time, and correctly digitized in PST on the Google Form.",,"Lupita_Renteria, Aaron_Pelly",16:22,16:23,16:24
6/13/2021 20:00:40,Kiona,0018,5/6/2021,PST,17:20,17:50,139.2,7.83,89.41,17.1,140.4,7.93,89.99,16.5,140.1,7.93,90.31,16.3,NA,-9999,-9999,-9999,-9999,NA,46.254249,-119.473529,15,9:16,17:25,17:47,17:59,03214655L,8:00,17:25,17:47,21:00,801493,17:26,18.3,745.4,107.5,10.54,17:47,16.3,745.6,106.9,10.48,15K100760,"No spectrolyzer data. Issue with screen.
Post-field (meta)data sheet corrections (by S. Fulton):
1)	Time zone manually recorded incorrectly in the field on the (meta)data sheet as ""PST"" when it was actually PDT, and all time stamps were manually recorded incorrectly in PDT with very few exceptions (see #4, below). The time zone on the (meta)data sheet has been manually corrected to ""PDT"" and time stamps left ""as is,"" but the time zone and all time stamps on this (meta)data sheet were correctly digitized in the Google Form in PST.
2)	Photograph time stamps are in PDT.
3)	Manta logging was manually turned on upon arrival at the American River site and manually turned off upon departure from the Yakima River at Kiona site. “Time turned on” and “Time turned off” time stamps were not entered on the (meta)data sheet. On May 24, 2021, RC-2 discovered that the time stamps are wrong in log file ""2021-05-06_MANTA_4655L.LOG"": the time stamps are two (2) hours ahead of PST. Missing “Time turned on” and “Time turned off” time stamps were determined from the American River (meta) data sheet and the log file, respectively, and digitized correctly in PST in the Google Form by subtracting 2 hours from the logged start/stop time stamps.
4)	BaroTROLL was programmed to log data in 12-hr time from 8:00 AM to 9:00 PM PST. “Time turned on” was correctly manually recorded in PST in the field on the (meta)data sheet, but “Time started” and “Time done” were incorrectly recorded manually in PDT. “Time turned off” was not recorded. The “Time started” and “Time done” time stamps were digitized correctly in PST in the Google Form. The missing “Time turned off” time stamp was determined from the log file, converted to 24-hr time, and correctly digitized in PST on the Google Form.",,"Lupita_Renteria, Aaron_Pelly",17:29,17:29,17:29
6/13/2021 20:18:11,American River,0007,4/28/2021,PST,9:52,10:57,53.85,8.06,35.83,4.9,54.31,7.93,35.57,4.1,54.23,7.92,36.22,4.6,10:09,0.37,1.53,0.82,5.43,10:40,46.977587,-121.168384,14,9:57,10:01,10:54,17:58,03214653L,7:02,10:03,10:54,17:02,801493,10:24,4.7,695.3,96.4,12.4,10:43,4.6,695.3,96.8,12.48,15K100760,"YSI used instead of minidot.
Post-field (meta)data sheet corrections (by S. Fulton):
1)	Time zone manually recorded incorrectly in the field on the (meta)data sheet as ""PST"" when it was actually PDT, and all time stamps were manually recorded incorrectly in PDT with very few exceptions (see #4, below). The time zone on the (meta)data sheet has been manually corrected to ""PDT"" and time stamps left ""as is,"" but the time zone and all time stamps on this (meta)data sheet were correctly digitized in the Google Form in PST.
2)	Photograph time stamps are in PDT.
3)	Manta logging was manually turned on upon arrival at the American River site and manually turned off upon departure from the Yakima River at Kiona site. On May 24, 2021, RC-2 discovered that the time stamps are wrong in log file ""2021-04-28_MANTA_4653L.LOG"": the time stamps are one (1) hour ahead of PST. The correct “Time turned on” and “Time turned off” time stamps were digitized correctly in PST in the Google Form by subtracting 1 hour from the logged start/stop time stamps.
4)	BaroTROLL was programmed to log data in 12-hr time from 10:00 AM to 8:00 PM PST (10 hrs), and the “Time turned on” time stamp was manually recorded in PST on the (meta)data sheets in the field. “Time turned off” time stamp was not entered on the (meta)data sheet. However, on June 1, 2021, RC-2 discovered that logging had been started manually in error. As a result, the logged data only covers the 10-hr time frame from 07:02 AM to 05:02 PM, which doesn’t cover the entire sampling event. The correct “Time turned on” and “Time turned off” time stamps were determined from the log file, converted to 24-hr time, and correctly digitized in PST on the Google Form.",,"Stephanie_Fulton, Lupita_Renteria",10:20,10:21,10:22
6/13/2021 20:25:04,Little Naches,0008,4/28/2021,PST,11:20,11:51,55.55,7.97,36.72,5.5,55.01,7.8,37.09,5,55.51,7.78,37.03,4.9,11:24,0.83,3.01,1.91,5.74,11:48,46.988794,-121.098129,15,9:57,11:24,11:38,17:58,03214653L,7:02,11:24,11:48,17:02,801493,NA,4.7,700.7,97.6,12.57,NA,4.9,700.5,97.9,12.54,15K100760,"YSI used instead of minidot.
Post-field (meta)data sheet corrections (by S. Fulton):
1)	Time zone manually recorded incorrectly in the field on the (meta)data sheet as ""PST"" when it was actually PDT, and all time stamps were manually recorded incorrectly in PDT with very few exceptions (see #4, below). The time zone on the (meta)data sheet has been manually corrected to ""PDT"" and time stamps left ""as is,"" but the time zone and all time stamps on this (meta)data sheet were correctly digitized in the Google Form in PST.
2)	Photograph time stamps are in PDT.
3)	Manta logging was manually turned on upon arrival at the American River site and manually turned off upon departure from the Yakima River at Kiona site. On May 24, 2021, RC-2 discovered that the time stamps are wrong in log file ""2021-04-28_MANTA_4653L.LOG"": the time stamps are one (1) hour ahead of PST. The correct “Time turned on” and “Time turned off” time stamps were digitized correctly in PST in the Google Form by subtracting 1 hour from the logged start/stop time stamps.
4)	BaroTROLL was programmed to log data in 12-hr time from 10:00 AM to 8:00 PM PST (10 hrs), and the “Time turned on” time stamp was manually recorded in PST on the (meta)data sheets in the field. “Time turned off” time stamp was not entered on the (meta)data sheet. However, on June 1, 2021, RC-2 discovered that logging had been started manually in error. As a result, the logged data only covers the 10-hr time frame from 07:02 AM to 05:02 PM, which doesn’t cover the entire sampling event. The correct “Time turned on” and “Time turned off” time stamps were determined from the log file, converted to 24-hr time, and correctly digitized in PST on the Google Form.",,"Stephanie_Fulton, Lupita_Renteria",11:31,11:34,11:37
6/13/2021 20:31:56,Naches- Craig Road 2,0009,4/28/2021,PST,13:05,13:32,65.41,8.02,43.5,8.9,65.32,8.1,43.15,8.3,65.17,8.01,43.01,8.2,13:11,0.53,2.93,1.63,8.82,13:28,46.728849,-120.713589,16,9:57,13:11,13:27,17:58,03214653L,7:02,13:09,13:28,17:02,801493,NA,8.3,727.6,103.1,12.24,NA,7.9,727.6,104.8,12.45,15K100760,"YSI used intead of minidot.
Post-field (meta)data sheet corrections (by S. Fulton):
1)	Time zone manually recorded incorrectly in the field on the (meta)data sheet as ""PST"" when it was actually PDT, and all time stamps were manually recorded incorrectly in PDT with very few exceptions (see #4, below). The time zone on the (meta)data sheet has been manually corrected to ""PDT"" and time stamps left ""as is,"" but the time zone and all time stamps on this (meta)data sheet were correctly digitized in the Google Form in PST.
2)	Photograph time stamps are in PDT.
3)	Manta logging was manually turned on upon arrival at the American River site and manually turned off upon departure from the Yakima River at Kiona site. On May 24, 2021, RC-2 discovered that the time stamps are wrong in log file ""2021-04-28_MANTA_4653L.LOG"": the time stamps are one (1) hour ahead of PST. The correct “Time turned on” and “Time turned off” time stamps were digitized correctly in PST in the Google Form by subtracting 1 hour from the logged start/stop time stamps.
4)	BaroTROLL was programmed to log data in 12-hr time from 10:00 AM to 8:00 PM PST (10 hrs), and the “Time turned on” time stamp was manually recorded in PST on the (meta)data sheets in the field. “Time turned off” time stamp was not entered on the (meta)data sheet. However, on June 1, 2021, RC-2 discovered that logging had been started manually in error. As a result, the logged data only covers the 10-hr time frame from 07:02 AM to 05:02 PM, which doesn’t cover the entire sampling event. The correct “Time turned on” and “Time turned off” time stamps were determined from the log file, converted to 24-hr time, and correctly digitized in PST on the Google Form.",,"Stephanie_Fulton, Lupita_Renteria",13:22,13:24,13:25
6/13/2021 20:37:42,Union Gap,0010,4/28/2021,PST,14:22,14:55,94.45,8.02,60.9,12.6,92.92,8.01,60.47,11.1,93.4,8,60.93,11.2,14:30,0.73,3.03,1.63,11.59,14:49,46.530571,-120.470627,16,9:57,14:28,14:52,17:58,03214653L,7:02,14:22,14:52,17:02,801493,NA,11,741.3,108.5,11.97,NA,10.9,741.1,108.2,11.96,15K100760,"YSI used instead of minidot.
Post-field (meta)data sheet corrections (by S. Fulton):
1)	Time zone manually recorded incorrectly in the field on the (meta)data sheet as ""PST"" when it was actually PDT, and all time stamps were manually recorded incorrectly in PDT with very few exceptions (see #4, below). The time zone on the (meta)data sheet has been manually corrected to ""PDT"" and time stamps left ""as is,"" but the time zone and all time stamps on this (meta)data sheet were correctly digitized in the Google Form in PST.
2)	Photograph time stamps are in PDT.
3)	Manta logging was manually turned on upon arrival at the American River site and manually turned off upon departure from the Yakima River at Kiona site. On May 24, 2021, RC-2 discovered that the time stamps are wrong in log file ""2021-04-28_MANTA_4653L.LOG"": the time stamps are one (1) hour ahead of PST. The correct “Time turned on” and “Time turned off” time stamps were digitized correctly in PST in the Google Form by subtracting 1 hour from the logged start/stop time stamps.
4)	BaroTROLL was programmed to log data in 12-hr time from 10:00 AM to 8:00 PM PST (10 hrs), and the “Time turned on” time stamp was manually recorded in PST on the (meta)data sheets in the field. “Time turned off” time stamp was not entered on the (meta)data sheet. However, on June 1, 2021, RC-2 discovered that logging had been started manually in error. As a result, the logged data only covers the 10-hr time frame from 07:02 AM to 05:02 PM, which doesn’t cover the entire sampling event. The correct “Time turned on” and “Time turned off” time stamps were determined from the log file, converted to 24-hr time, and correctly digitized in PST on the Google Form.",,"Stephanie_Fulton, Lupita_Renteria",14:46,14:47,14:48
6/13/2021 20:45:05,Mabton,0011,4/28/2021,PST,16:00,16:30,125.1,7.92,80.36,13.7,125.3,7.86,81.01,13.2,125.7,7.83,81.56,13.1,16:02,1.07,3.73,1.85,13.98,16:28,46.232042,-120.000263,16,9:57,16:14,16:25,17:58,03214653L,7:02,16:04,16:29,17:02,801493,NA,13,748.4,100.9,10.63,NA,13,748.4,109,10.64,15K100760,"YSI used instead of minidot.
Post-field (meta)data sheet corrections (by S. Fulton):
1)	Time zone manually recorded incorrectly in the field on the (meta)data sheet as ""PST"" when it was actually PDT, and all time stamps were manually recorded incorrectly in PDT with very few exceptions (see #4, below). The time zone on the (meta)data sheet has been manually corrected to ""PDT"" and time stamps left ""as is,"" but the time zone and all time stamps on this (meta)data sheet were correctly digitized in the Google Form in PST.
2)	Photograph time stamps are in PDT.
3)	Manta logging was manually turned on upon arrival at the American River site and manually turned off upon departure from the Yakima River at Kiona site. On May 24, 2021, RC-2 discovered that the time stamps are wrong in log file ""2021-04-28_MANTA_4653L.LOG"": the time stamps are one (1) hour ahead of PST. The correct “Time turned on” and “Time turned off” time stamps were digitized correctly in PST in the Google Form by subtracting 1 hour from the logged start/stop time stamps.
4)	BaroTROLL was programmed to log data in 12-hr time from 10:00 AM to 8:00 PM PST (10 hrs), and the “Time turned on” time stamp was manually recorded in PST on the (meta)data sheets in the field. “Time turned off” time stamp was not entered on the (meta)data sheet. However, on June 1, 2021, RC-2 discovered that logging had been started manually in error. As a result, the logged data only covers the 10-hr time frame from 07:02 AM to 05:02 PM, which doesn’t cover the entire sampling event. The correct “Time turned on” and “Time turned off” time stamps were determined from the log file, converted to 24-hr time, and correctly digitized in PST on the Google Form.",,"Stephanie_Fulton, Lupita_Renteria",16:06,16:06,16:07
6/13/2021 20:51:39,Kiona,0012,4/28/2021,PST,17:30,18:00,136.6,7.97,87.79,15.5,135.1,7.97,88.5,15,137,7.93,88.52,14.9,17:34,1.23,4.24,1.92,15.45,17:52,46.254185,-119.473584,16,9:57,17:31,17:56,17:58,03214653L,7:02,17:31,17:52,17:02,801493,NA,15,753.2,105.5,10.67,NA,14.9,753.3,105.3,10.64,15K100760,"YSI used instead of minidot.
Post-field (meta)data sheet corrections (by S. Fulton):
1)	Time zone manually recorded incorrectly in the field on the (meta)data sheet as ""PST"" when it was actually PDT, and all time stamps were manually recorded incorrectly in PDT with very few exceptions (see #4, below). The time zone on the (meta)data sheet has been manually corrected to ""PDT"" and time stamps left ""as is,"" but the time zone and all time stamps on this (meta)data sheet were correctly digitized in the Google Form in PST.
2)	Photograph time stamps are in PDT.
3)	Manta logging was manually turned on upon arrival at the American River site and manually turned off upon departure from the Yakima River at Kiona site. On May 24, 2021, RC-2 discovered that the time stamps are wrong in log file ""2021-04-28_MANTA_4653L.LOG"": the time stamps are one (1) hour ahead of PST. The correct “Time turned on” and “Time turned off” time stamps were digitized correctly in PST in the Google Form by subtracting 1 hour from the logged start/stop time stamps.
4)	BaroTROLL was programmed to log data in 12-hr time from 10:00 AM to 8:00 PM PST (10 hrs), and the “Time turned on” time stamp was manually recorded in PST on the (meta)data sheets in the field. “Time turned off” time stamp was not entered on the (meta)data sheet. However, on June 1, 2021, RC-2 discovered that logging had been started manually in error. As a result, the logged data only covers the 10-hr time frame from 07:02 AM to 05:02 PM, which doesn’t cover the entire sampling event. The correct “Time turned on” and “Time turned off” time stamps were determined from the log file, converted to 24-hr time, and correctly digitized in PST on the Google Form.",,"Stephanie_Fulton, Lupita_Renteria",17:41,17:42,17:43
6/13/2021 21:35:02,American River,0001,4/20/2021,PST,10:00,11:11,57.07,8.47,-9999,4.3,56.17,8.36,-9999,4.3,55.96,8.26,-9999,4.3,10:24,0.54,1.94,1.02,5.43,11:04,46.977668,-121.168495,33,10:19,10:24,11:02,11:05,03214653L,0:50,10:13,11:05,23:59,801493,NA,-9999,-9999,-9999,-9999,NA,-9999,-9999,-9999,-9999,15K100760,"Post-field (meta)data sheet corrections (by S. Fulton):
1)	Time zone manually recorded incorrectly in the field on the (meta)data sheet as ""PST"" when it was actually PDT, and all time stamps were manually recorded incorrectly in PDT with very few exceptions (see #6, below). The time zone on the (meta)data sheet has been manually corrected to ""PDT"" and time stamps left ""as is,"" but the time zone and all time stamps on this (meta)data sheet were correctly digitized in the Google Form in PST.
2)	Photograph time stamps are in PDT.
3)	Did not collect Ultrameter TDS data.
4)	MiniDOT sensors were used to collect DO data. As of 2021/06/13, the data was not entered in the Google Form due to the lack of data fields for the miniDOT.
5)	Manta logging was manually turned on and off upon arrival and departure from the site, respectively. On May 24, 2021, RC-2 discovered that the time stamps are wrong in log file ""2021-04-20_to 2021-04-21_MANTA_4653L.LOG"": the time stamps are one (1) hour ahead of PST. All Manta time stamps recorded manually on the (meta)data sheet in the field were digitized correctly in PST in the Google Form.
6)	BaroTROLL was programmed to log data in 12-hr time from 08:00 AM PST on 2021/04/20 to 8:00 PM PST on 2021/04/21 (36 hrs). “Time turned on” was correctly manually recorded in PST in the field on the (meta)data sheet, but “Time started” and “Time done” were incorrectly recorded manually in PDT. “Time turned off” was not recorded. The “Time started” and “Time done” time stamps were digitized correctly in PST in the Google Form. The missing “Time turned off” time stamp was determined from the log file, converted to 24-hr time, and correctly digitized in PST on the Google Form. However, on June 1, 2021, RC-2 discovered that logging had been started manually in error. As a result, the logged data only covers the 36-hr time frame from 12:50 AM PST (0:50 in 24-hr time) on 2021/04/20 to 12:50 PM PST on 2021/04/21, which doesn’t cover the entire sampling event on 2021/04/21. Also, due to the lack of a date field for “Time turned on” and “Time turned off” time stamps, 11:59 PM on 2021/04/20 was used as the “Time turned off” time stamp, was converted to 24-hr time, and correctly digitized in the Google Form.",,"Stephanie_Fulton, Lupita_Renteria",10:33,10:36,10:37
6/13/2021 21:41:01,Little Naches,0002,4/20/2021,PST,11:20,12:30,55.47,7.95,-9999,5.1,55.41,8,-9999,4.9,55.34,7.96,-9999,4.9,11:54,1.03,4.15,2.44,5.74,12:10,46.988977,-121.098087,15,11:52,11:56,12:26,12:29,03214653L,0:50,11:50,12:26,23:59,801493,NA,-9999,-9999,-9999,-9999,NA,-9999,-9999,-9999,-9999,15K100760,"Post-field (meta)data sheet corrections (by S. Fulton):
1)	Time zone manually recorded incorrectly in the field on the (meta)data sheet as ""PST"" when it was actually PDT, and all time stamps were manually recorded incorrectly in PDT with very few exceptions (see #6, below). The time zone on the (meta)data sheet has been manually corrected to ""PDT"" and time stamps left ""as is,"" but the time zone and all time stamps on this (meta)data sheet were correctly digitized in the Google Form in PST.
2)	Photograph time stamps are in PDT.
3)	Did not collect Ultrameter TDS data.
4)	MiniDOT sensors were used to collect DO data. As of 2021/06/13, the data was not entered in the Google Form due to the lack of data fields for the miniDOT.
5)	Manta logging was manually turned on and off upon arrival and departure from the site, respectively. On May 24, 2021, RC-2 discovered that the time stamps are wrong in log file ""2021-04-20_to 2021-04-21_MANTA_4653L.LOG"": the time stamps are one (1) hour ahead of PST. All Manta time stamps recorded manually on the (meta)data sheet in the field were digitized correctly in PST in the Google Form.
6)	BaroTROLL was programmed to log data in 12-hr time from 08:00 AM PST on 2021/04/20 to 8:00 PM PST on 2021/04/21 (36 hrs). “Time turned on” was correctly manually recorded in PST in the field on the (meta)data sheet, but “Time started” and “Time done” were incorrectly recorded manually in PDT. “Time turned off” was not recorded. The “Time started” and “Time done” time stamps were digitized correctly in PST in the Google Form. The missing “Time turned off” time stamp was determined from the log file, converted to 24-hr time, and correctly digitized in PST on the Google Form. However, on June 1, 2021, RC-2 discovered that logging had been started manually in error. As a result, the logged data only covers the 36-hr time frame from 12:50 AM PST (0:50 in 24-hr time) on 2021/04/20 to 12:50 PM PST on 2021/04/21, which doesn’t cover the entire sampling event on 2021/04/21. Also, due to the lack of a date field for “Time turned on” and “Time turned off” time stamps, 11:59 PM on 2021/04/20 was used as the “Time turned off” time stamp, was converted to 24-hr time, and correctly digitized in the Google Form.",,"Stephanie_Fulton, Lupita_Renteria",12:14,12:15,12:16
